,Auctions,Average unique bidders
13006,bqdn0,13.333333333333334
13007,u3p81,2.3333333333333335
13008,k93ql,6.333333333333333
13009,xgxhl,1.0
13010,i9x2i,13.666666666666666
13011,hm34c,0.6666666666666666
13012,lffzm,6.333333333333333
13013,luh1r,0.6666666666666666
13014,dvllu,39.333333333333336
13015,4ei75,1.3333333333333333
13016,pyvhf,154.33333333333334
13017,p1m77,4.333333333333333
13018,tmhm3,39.0
13019,qpoqn,2.3333333333333335
13020,ijc9k,58.333333333333336
13021,flfxq,11.666666666666666
13022,tqjvu,3.0
13023,yd7on,0.3333333333333333
13024,vet29,0.3333333333333333
13025,g9y4f,0.3333333333333333
13026,z2g97,2.3333333333333335
13027,nbaah,0.6666666666666666
13028,vxsta,1.0
13029,6nzcy,2.0
13030,rsp4r,0.3333333333333333
13031,o6wgx,0.3333333333333333
13032,at835,2.3333333333333335
13033,la84g,11.333333333333334
13034,ndprt,1.3333333333333333
13035,uwcjl,15.666666666666666
13036,zh1dw,23.333333333333332
13037,m0qol,3.6666666666666665
13038,wbx9g,22.333333333333332
13039,wnrde,23.666666666666668
13040,vfh8h,4.333333333333333
13041,m7hna,25.333333333333332
13042,bzkkj,0.3333333333333333
13043,pntpb,2.3333333333333335
13044,kpsz6,5.333333333333333
13045,9qtoj,2.3333333333333335
13046,sx2qa,1.0
13047,wwcjq,3.3333333333333335
13048,xyjfm,0.6666666666666666
13049,a6ohq,3.0
13050,mdw7g,1.6666666666666667
13051,796wz,5.666666666666667
13052,k8wgt,22.666666666666668
13053,a2ogl,6.333333333333333
13054,g2s0j,62.333333333333336
13055,hgg1a,0.3333333333333333
13056,3rro8,2.0
13057,5eddt,6.666666666666667
13058,kqc6g,9.666666666666666
13059,j512b,7.333333333333333
13060,3iith,41.666666666666664
13061,abqtz,24.333333333333332
13062,igflb,2.0
13063,5hbyx,1.3333333333333333
13064,g0ovb,0.6666666666666666
13065,yfqms,1.3333333333333333
13066,36h3h,1.6666666666666667
13067,84qrx,11.0
13068,sxnns,14.0
13069,w781l,37.666666666666664
13070,rv5l8,1.6666666666666667
13071,0wci9,11.666666666666666
13072,dy3zg,1.0
13073,twh2g,18.333333333333332
13074,wha4b,2.6666666666666665
13075,w77o5,2.6666666666666665
13076,b8qbs,23.333333333333332
13077,peu2g,10.333333333333334
13078,pi2fx,71.33333333333333
13079,hb1zr,21.0
13080,fjcao,32.0
13081,cgogm,4.666666666666667
13082,6hboq,0.3333333333333333
13083,zbel8,0.3333333333333333
13084,ir4at,1.6666666666666667
13085,ndb8t,44.333333333333336
13086,o7eew,1.6666666666666667
13087,89a9i,1.0
13088,ebzqe,86.33333333333333
13089,vw5wx,1.0
13090,9zoel,2.3333333333333335
13091,y5wj6,0.3333333333333333
13092,i0505,7.333333333333333
13093,qvyoq,9.333333333333334
13094,92261,0.3333333333333333
13095,nuxex,7.0
13096,708yq,0.6666666666666666
13097,30ler,0.3333333333333333
13098,s6jof,1.3333333333333333
13099,lvfo3,1.3333333333333333
13100,mr7h3,8.333333333333334
13101,fcaxq,5.0
13102,q106a,2.3333333333333335
13103,g7xyg,10.333333333333334
13104,ssgpa,4.0
13105,6e4ck,25.0
13106,n1pln,0.6666666666666666
13107,ipj5h,3.0
13108,ssy1a,4.333333333333333
13109,nfply,0.6666666666666666
13110,m134m,5.0
13111,24o8w,0.6666666666666666
13112,us781,5.0
13113,9ot94,0.3333333333333333
13114,enwfb,0.3333333333333333
13115,0zpk3,0.6666666666666666
13116,gai7f,3.3333333333333335
13117,imjf5,0.6666666666666666
13118,mlho1,3.6666666666666665
13119,bhx4t,13.333333333333334
13120,mgd7p,3.0
13121,4oin7,6.666666666666667
13122,leeju,3.0
13123,pyqbq,2.3333333333333335
13124,6t9iv,2.3333333333333335
13125,egotr,4.666666666666667
13126,2hvuj,1.0
13127,0gu46,14.666666666666666
13128,p41qr,0.3333333333333333
13129,5h4tc,0.6666666666666666
13130,uk552,0.3333333333333333
13131,i3ssz,24.333333333333332
13132,k169w,19.0
13133,jqx39,722.6666666666666
13134,bp2xk,16.333333333333332
13135,l4qus,3.3333333333333335
13136,kcmfj,10.0
13137,825sf,1.3333333333333333
13138,1rtlh,41.666666666666664
13139,pmrek,2.6666666666666665
13140,kbvx6,1.0
13141,v1n6w,6.333333333333333
13142,drxnp,0.6666666666666666
13143,lqmfc,2.6666666666666665
13144,qb9o8,0.3333333333333333
13145,zbs38,10.666666666666666
13146,zhf6e,1.0
13147,1fu5r,2.3333333333333335
13148,stcft,0.3333333333333333
13149,ggsdh,0.3333333333333333
13150,msb8l,12.0
13151,an4uh,4.666666666666667
13152,hfwqe,10.666666666666666
13153,3a66y,0.6666666666666666
13154,2p9p5,3.0
13155,7lzab,0.3333333333333333
13156,k3pdf,1.6666666666666667
13157,9fwa1,1.0
13158,ua1j5,5.333333333333333
13159,m53n3,5.333333333333333
13160,z3gyk,2.0
13161,xxsez,0.6666666666666666
13162,t9xf4,0.3333333333333333
13163,v1el8,2.6666666666666665
13164,6hevb,107.66666666666667
13165,6iq5a,4.666666666666667
13166,utba4,6.0
13167,nrkha,2.0
13168,gxdo2,4.0
13169,a283k,1.3333333333333333
13170,l61zc,77.33333333333333
13171,l8qpv,5.333333333333333
13172,955xc,0.6666666666666666
13173,0ccqu,4.666666666666667
13174,n72hq,88.66666666666667
13175,eaqfc,2.6666666666666665
13176,e3wtz,0.6666666666666666
13177,nxq3f,16.333333333333332
13178,pkmm6,13.666666666666666
13179,hg9ge,3.0
13180,i0obf,23.333333333333332
13181,on0mi,6.333333333333333
13182,gwdsl,0.3333333333333333
13183,lpyhs,1.6666666666666667
13184,lzm74,0.6666666666666666
13185,q9kmr,0.3333333333333333
13186,uu2qj,1.6666666666666667
13187,js8dz,5.333333333333333
13188,r1di9,0.6666666666666666
13189,embgu,8.0
13190,oirzr,2.6666666666666665
13191,27u3l,4.333333333333333
13192,pwsdh,0.3333333333333333
13193,oyj5s,20.666666666666668
13194,wu32g,0.6666666666666666
13195,pf3xv,6.333333333333333
13196,na54m,35.666666666666664
13197,u9vcx,4.666666666666667
13198,3gyvw,0.6666666666666666
13199,9cqvq,1.3333333333333333
13200,a73d3,0.6666666666666666
13201,sy8lu,0.6666666666666666
13202,lbfu8,0.3333333333333333
13203,kcn05,10.333333333333334
13204,nys0k,45.333333333333336
13205,v7b3v,1.3333333333333333
13206,5youi,0.3333333333333333
13207,681pb,6.0
13208,iftah,11.666666666666666
13209,cfw9q,65.66666666666667
13210,2jzsf,5.333333333333333
13211,t3n69,8.0
13212,gozry,7.333333333333333
13213,nxfi3,169.66666666666666
13214,hj2dw,16.666666666666668
13215,rf9si,8.333333333333334
13216,a2qr8,3.3333333333333335
13217,9voiv,1.6666666666666667
13218,qi62d,24.666666666666668
13219,i5msz,0.3333333333333333
13220,zlqpz,6.333333333333333
13221,bt4qh,8.666666666666666
13222,oy473,8.666666666666666
13223,pd81m,4.666666666666667
13224,8j1eo,0.3333333333333333
13225,wynos,4.333333333333333
13226,2fp00,0.3333333333333333
13227,if79q,21.666666666666668
13228,zoweq,1.0
13229,q4uv7,12.666666666666666
13230,9v7tn,0.6666666666666666
13231,nxyhq,1.3333333333333333
13232,xxscq,3.0
13233,htoep,0.3333333333333333
13234,k0lt4,5.666666666666667
13235,0ukx2,0.3333333333333333
13236,cwdlt,7.333333333333333
13237,srqtg,0.3333333333333333
13238,vyeo4,7.333333333333333
13239,3libn,1.6666666666666667
13240,wr1c2,49.666666666666664
13241,85oc6,20.333333333333332
13242,esp6m,2.3333333333333335
13243,2cxmo,1.3333333333333333
13244,bunn9,0.6666666666666666
13245,4nboj,18.666666666666668
13246,cbmmq,1.3333333333333333
13247,hd0mc,31.333333333333332
13248,xhzmz,2.0
13249,ugcws,4.0
13250,b7grw,1.0
13251,6z7go,2.6666666666666665
13252,dcskv,4.666666666666667
13253,i7y3o,4.666666666666667
13254,sufi0,6.666666666666667
13255,cxufz,0.6666666666666666
13256,uosj2,1.0
13257,iu1ol,1.0
13258,6e8fk,0.3333333333333333
13259,4dyrq,128.33333333333334
13260,8vle2,1.3333333333333333
13261,b1q3t,0.3333333333333333
13262,it2dt,0.6666666666666666
13263,f0492,1.3333333333333333
13264,wkx0q,14.0
13265,9a0vh,1.3333333333333333
13266,5pye9,1.3333333333333333
13267,xw0lt,4.666666666666667
13268,v6six,3.3333333333333335
13269,t86sa,6.666666666666667
13270,yk3am,0.3333333333333333
13271,q5z78,2.3333333333333335
13272,vog5b,0.6666666666666666
13273,t19q8,45.333333333333336
13274,3rd6r,4.666666666666667
13275,juu88,10.333333333333334
13276,7o19w,1.6666666666666667
13277,t962v,15.333333333333334
13278,szi6o,8.666666666666666
13279,n1x9y,3.0
13280,3l03s,0.6666666666666666
13281,jhh6c,2.3333333333333335
13282,v1jvs,1.6666666666666667
13283,l3bnj,0.3333333333333333
13284,lyooo,1.0
13285,96kfk,10.666666666666666
13286,ssie9,1.6666666666666667
13287,twaex,2.6666666666666665
13288,xkqpx,4.0
13289,qjiv4,1.6666666666666667
13290,fqnav,77.33333333333333
13291,yqmyo,8.333333333333334
13292,j3uok,4.666666666666667
13293,tuyfz,31.333333333333332
13294,utksa,1.6666666666666667
13295,05qlz,0.3333333333333333
13296,g9xyh,5.333333333333333
13297,v0aec,0.3333333333333333
13298,4hd1t,0.3333333333333333
13299,vb9tl,3.0
13300,rlvg4,2.0
13301,5bz3y,19.0
13302,vrxky,2.6666666666666665
13303,2pzrb,0.6666666666666666
13304,46acs,14.333333333333334
13305,8zaqx,2.3333333333333335
13306,ec6h2,1.0
13307,nhmgk,5.0
13308,d4q5m,1.3333333333333333
13309,nhasx,2.0
13310,n9h2s,2.6666666666666665
13311,i8bjv,1.6666666666666667
13312,n9n1g,64.0
13313,oc7a1,23.666666666666668
13314,230e3,1.0
13315,8wwnx,1.0
13316,6odiu,2.6666666666666665
13317,t1t2t,0.6666666666666666
13318,xmf6p,0.3333333333333333
13319,ajzmw,19.666666666666668
13320,8khcv,22.0
13321,4rrhu,3.3333333333333335
13322,3ke8h,3.0
13323,mqgbj,4.0
13324,0hk0p,0.6666666666666666
13325,ai1du,1.0
13326,yseop,1.6666666666666667
13327,2z1tv,5.666666666666667
13328,n2ing,3.0
13329,rnxkw,1.0
13330,roptq,0.3333333333333333
13331,973ij,0.3333333333333333
13332,ztpec,16.333333333333332
13333,5fnxh,1.0
13334,cm499,7.0
13335,37pc6,8.333333333333334
13336,1lqd8,5.333333333333333
13337,djm1l,0.3333333333333333
13338,2pcvu,1.3333333333333333
13339,cnfkg,7.0
13340,04rx4,3.0
13341,gt2w4,31.666666666666668
13342,vtbde,0.3333333333333333
13343,hemze,10.0
13344,jclb7,4.333333333333333
13345,inbyt,1.0
13346,0fxis,26.333333333333332
13347,9d420,1.0
13348,gioso,0.3333333333333333
13349,2fo4w,12.0
13350,6pn3j,6.666666666666667
13351,7e2bu,0.3333333333333333
13352,ksjhn,5.333333333333333
13353,yx36u,6.333333333333333
13354,jz6zc,10.666666666666666
13355,5sl35,2.3333333333333335
13356,g8hj6,5.333333333333333
13357,9aoy1,3.3333333333333335
13358,j8xgh,0.6666666666666666
13359,vrme3,2.6666666666666665
13360,q7zz7,1.0
13361,8ck94,3.0
13362,y5rnq,11.0
13363,527s5,55.666666666666664
13364,sdhhx,4.333333333333333
13365,4hulq,1.6666666666666667
13366,03oel,5.333333333333333
13367,qjub2,38.666666666666664
13368,m8n5a,1.0
13369,ob11c,0.3333333333333333
13370,z4dwi,47.333333333333336
13371,4m5rw,3.3333333333333335
13372,t0a3s,9.333333333333334
13373,bvnx0,11.666666666666666
13374,bafyr,1.6666666666666667
13375,akp6h,5.0
13376,mrd6m,11.666666666666666
13377,vkxfq,2.0
13378,x0por,5.666666666666667
13379,oheyf,14.333333333333334
13380,5ey5h,35.333333333333336
13381,p1do0,12.333333333333334
13382,8stoy,2.6666666666666665
13383,muy4j,5.333333333333333
13384,zp8rt,2.6666666666666665
13385,kq0o0,0.3333333333333333
13386,l2b7i,1.6666666666666667
13387,7f6if,1.3333333333333333
13388,razqd,2.0
13389,9mz6m,6.666666666666667
13390,nnsh2,3.0
13391,mneui,3.3333333333333335
13392,6qij9,0.3333333333333333
13393,l960x,29.0
13394,9pad0,57.666666666666664
13395,cfpq7,2.6666666666666665
13396,hkofq,8.0
13397,8ij0w,35.0
13398,cesty,18.333333333333332
13399,brnkv,2.3333333333333335
13400,k7xqp,2.6666666666666665
13401,1lo3f,3.3333333333333335
13402,qdes1,31.333333333333332
13403,1bwkd,2.0
13404,39zjz,0.3333333333333333
13405,qcv9m,1.3333333333333333
13406,gjqop,0.3333333333333333
13407,w2v54,0.3333333333333333
13408,ai4wg,4.0
13409,jo7bz,0.3333333333333333
13410,8k8qw,1.3333333333333333
13411,qt57i,9.0
13412,vv5ge,0.3333333333333333
13413,oqpgq,1.0
13414,9kcwh,32.0
13415,zamrp,1.6666666666666667
13416,ihv2q,0.3333333333333333
13417,c3bqc,2.0
13418,ic5x5,68.33333333333333
13419,irr8n,0.3333333333333333
13420,6zcoh,38.333333333333336
13421,km37v,1.3333333333333333
13422,mohkr,9.666666666666666
13423,syc9b,6.333333333333333
13424,vo67i,26.0
13425,epvv1,2.3333333333333335
13426,115r3,11.0
13427,79y3t,4.0
13428,7fb3t,0.3333333333333333
13429,tr8gr,16.333333333333332
13430,npcql,0.3333333333333333
13431,rjj45,0.3333333333333333
13432,m6jxa,4.0
13433,94umg,0.3333333333333333
13434,5wzbs,3.6666666666666665
13435,obe9s,3.3333333333333335
13436,pudtc,4.0
13437,clkj4,2.3333333333333335
13438,18xrn,2.0
13439,0zegq,1.3333333333333333
13440,ix5bj,22.666666666666668
13441,8y8hr,10.666666666666666
13442,iscw2,25.333333333333332
13443,hx0qw,12.0
13444,bi1uo,1.0
13445,w4qvx,2.6666666666666665
13446,z9ztt,5.666666666666667
13447,bxebb,0.6666666666666666
13448,rkitn,9.333333333333334
13449,hfklr,12.0
13450,93kjt,1.6666666666666667
13451,0tm18,1.0
13452,8i6hk,1.0
13453,po2k2,25.333333333333332
13454,5h2j6,19.666666666666668
13455,la21w,0.3333333333333333
13456,s9voi,2.0
13457,2g28n,1.6666666666666667
13458,tmcgy,1.3333333333333333
13459,6tqfd,1.0
13460,tqpu1,29.666666666666668
13461,6a7di,0.6666666666666666
13462,id7sm,8.666666666666666
13463,cpy6x,3.6666666666666665
13464,uj7b1,4.0
13465,2xc88,0.6666666666666666
13466,ucfhh,1.6666666666666667
13467,k9lel,5.0
13468,g0aft,2.3333333333333335
13469,y04f7,9.333333333333334
13470,0pt61,10.666666666666666
13471,awvbz,14.0
13472,cth0e,2.3333333333333335
13473,ubf0z,13.333333333333334
13474,73q4t,3.3333333333333335
13475,mb8fh,21.333333333333332
13476,u0sd0,48.666666666666664
13477,a01uz,4.666666666666667
13478,pqx8y,2.3333333333333335
13479,4vaxt,72.66666666666667
13480,ran3x,1.0
13481,y3iu1,1.6666666666666667
13482,1muxk,13.333333333333334
13483,rlubz,0.6666666666666666
13484,z98aq,0.6666666666666666
13485,ub2ul,1.0
13486,qoa5v,0.3333333333333333
13487,skl3k,4.333333333333333
13488,c0uyt,55.0
13489,vpuvv,0.6666666666666666
13490,dir3u,8.0
13491,ig4os,90.33333333333333
13492,11f8m,2.3333333333333335
13493,h1a1o,14.666666666666666
13494,rh9i0,6.0
13495,3gklo,16.0
13496,g4cry,6.333333333333333
13497,2kdm2,1.0
13498,ode9j,8.333333333333334
13499,9cqjd,12.666666666666666
13500,2dwbr,1.3333333333333333
13501,qmbqk,1.3333333333333333
13502,hjx27,2.6666666666666665
13503,9a21e,1.6666666666666667
13504,zun5w,1.0
13505,zv6e1,1.6666666666666667
13506,6sits,12.333333333333334
13507,71g1v,15.333333333333334
13508,l2x28,4.333333333333333
13509,bbffn,5.333333333333333
13510,2a68d,3.3333333333333335
13511,ig8y2,0.6666666666666666
13512,igkum,2.3333333333333335
13513,vu3lw,1.6666666666666667
13514,42887,14.333333333333334
13515,g5mlc,1.0
13516,btsjy,62.666666666666664
13517,8bl4p,2.6666666666666665
13518,a9fqs,1.0
13519,w6j3d,0.6666666666666666
13520,mgdoh,8.666666666666666
13521,ye64c,19.333333333333332
13522,azjs7,0.3333333333333333
13523,id1f8,0.3333333333333333
13524,dep5u,10.333333333333334
13525,phaw3,4.666666666666667
13526,j3km3,9.0
13527,x2jr3,4.333333333333333
13528,dplvd,81.0
13529,s4604,8.333333333333334
13530,dugva,0.6666666666666666
13531,6k3n9,5.333333333333333
13532,54oj6,1.3333333333333333
13533,zl0i9,2.0
13534,my7q0,0.3333333333333333
13535,rymn0,4.0
13536,mgczn,4.333333333333333
13537,e4c7x,1.6666666666666667
13538,l77vm,1.6666666666666667
13539,848gu,1.3333333333333333
13540,8hxap,1.3333333333333333
13541,u8whb,1.0
13542,8c1wb,1.3333333333333333
13543,esio3,1.0
13544,bsw35,8.666666666666666
13545,w91wy,25.0
13546,jp9g3,6.0
13547,uar1a,2.0
13548,04vyz,4.333333333333333
13549,1skli,1.0
13550,s0x7g,7.666666666666667
13551,1rhkc,2.3333333333333335
13552,v1lt9,1.0
13553,x168j,0.3333333333333333
13554,lnq5p,2.3333333333333335
13555,bf08w,29.666666666666668
13556,008vv,0.6666666666666666
13557,tsguz,3.6666666666666665
13558,evwl5,33.333333333333336
13559,ls9q7,1.3333333333333333
13560,rgoox,1.3333333333333333
13561,kmvt7,2.3333333333333335
13562,zp0oa,1.0
13563,taamc,13.666666666666666
13564,kediv,10.333333333333334
13565,jjotp,0.3333333333333333
13566,qhhhn,2.0
13567,qzcza,15.666666666666666
13568,82z87,45.0
13569,lit8y,2.3333333333333335
13570,indmk,3.6666666666666665
13571,7qj3l,2.3333333333333335
13572,2b4g3,0.6666666666666666
13573,sfz8x,0.3333333333333333
13574,nwpcg,35.666666666666664
13575,v7l3u,1.0
13576,vgpug,15.0
13577,g46gz,6.666666666666667
13578,lo5eb,0.3333333333333333
13579,fc930,3.6666666666666665
13580,1qaxn,0.3333333333333333
13581,npud8,2.0
13582,ivo0z,6.333333333333333
13583,nr102,1.3333333333333333
13584,hhz77,5.0
13585,ks01d,10.0
13586,l9cs3,3.0
13587,61bg9,12.666666666666666
13588,tkxge,11.0
13589,dj7tz,0.6666666666666666
13590,xfc2b,60.0
13591,vfanp,1.3333333333333333
13592,6r0ey,11.0
13593,avlv9,21.666666666666668
13594,skatj,1.6666666666666667
13595,i8gwz,1.6666666666666667
13596,ui5mu,2.0
13597,otlmb,0.3333333333333333
13598,ub28o,1.3333333333333333
13599,p907j,2.6666666666666665
13600,61mas,1.0
13601,lg9bk,2.0
13602,ioc57,16.333333333333332
13603,aogsb,0.6666666666666666
13604,0g84z,5.333333333333333
13605,fbzdk,0.3333333333333333
13606,1lk85,13.666666666666666
13607,jbnbx,4.666666666666667
13608,qc9xv,0.3333333333333333
13609,oajij,1.3333333333333333
13610,ssztj,0.6666666666666666
13611,5shff,30.0
13612,zl6aq,2.6666666666666665
13613,z0uzy,5.333333333333333
13614,tlvjy,1.6666666666666667
13615,t80dm,2.6666666666666665
13616,45m4f,4.0
13617,zrcfr,4.666666666666667
13618,5cicx,0.3333333333333333
13619,5mon6,15.333333333333334
13620,owg48,1.3333333333333333
13621,wd2hx,26.0
13622,iw8xl,36.666666666666664
13623,kh55q,26.0
13624,0b0r7,0.6666666666666666
13625,zgscv,4.0
13626,smimc,1.0
13627,wg0yl,14.333333333333334
13628,9vi2c,3.3333333333333335
13629,kuj2b,0.6666666666666666
13630,n4dmt,1.0
13631,qn4xa,1.3333333333333333
13632,18bor,3.6666666666666665
13633,mzuq6,15.0
13634,ms5eg,0.3333333333333333
13635,uufxd,0.3333333333333333
13636,d6agu,1.3333333333333333
13637,zfs2s,1.3333333333333333
13638,0mi7u,0.6666666666666666
13639,rsv4p,3.3333333333333335
13640,x0wkx,9.666666666666666
13641,mscru,10.666666666666666
13642,n2zsl,2.0
13643,71uyf,9.333333333333334
13644,48ew5,1.3333333333333333
13645,wq579,31.0
13646,dlxv4,49.0
13647,6shtq,1.0
13648,a5u1b,2.3333333333333335
13649,q2wyf,2.0
13650,bza6u,10.0
13651,6nof1,20.666666666666668
13652,kf9a5,15.666666666666666
13653,c5s34,1.6666666666666667
13654,6gcqp,5.0
13655,rd3ui,2.0
13656,qor6k,6.0
13657,99zsc,3.0
13658,h22w8,0.6666666666666666
13659,hr5ck,1.0
13660,14i1c,2.0
13661,kc1tp,1.6666666666666667
13662,9p4nd,1.3333333333333333
13663,dr6b5,0.6666666666666666
13664,mhw7c,10.666666666666666
13665,ecq4m,47.666666666666664
13666,5sx9x,15.666666666666666
13667,8ks8i,2.6666666666666665
13668,3roij,1.6666666666666667
13669,8s3vu,9.333333333333334
13670,0ozg9,1.0
13671,m8v9x,4.666666666666667
13672,s4yrw,12.666666666666666
13673,054su,10.333333333333334
13674,22t0t,53.666666666666664
13675,utws4,0.6666666666666666
13676,47jkp,8.666666666666666
13677,rmv8g,10.333333333333334
13678,nj1lj,31.666666666666668
13679,iq4pq,22.0
13680,5cl30,1.0
13681,nyg5h,3.0
13682,6b2e9,16.666666666666668
13683,52wm8,1.0
13684,0pvd4,3.0
13685,hj2xe,1.0
13686,7bbwd,13.333333333333334
13687,87hba,17.666666666666668
13688,xpevf,8.333333333333334
13689,hml26,22.666666666666668
13690,3ppc0,1.3333333333333333
13691,jpw26,5.0
13692,sayes,0.3333333333333333
13693,5ddeo,4.333333333333333
13694,wjics,7.333333333333333
13695,x2inv,1.3333333333333333
13696,uotsf,70.33333333333333
13697,i586u,4.0
13698,nj8wf,15.666666666666666
13699,df227,4.0
13700,1k0h7,2.6666666666666665
13701,k0h6a,93.66666666666667
13702,rhy72,10.0
13703,kmpo5,2.0
13704,opyhr,2.6666666666666665
13705,bws5m,1.6666666666666667
13706,9kgoj,1.0
13707,q08ja,5.333333333333333
13708,cezn4,0.6666666666666666
13709,hzd4m,5.0
13710,xqj6m,3.6666666666666665
13711,orkuh,0.6666666666666666
13712,4i5qi,0.3333333333333333
13713,ehf9w,6.666666666666667
13714,jhm20,40.333333333333336
13715,6z0ww,9.333333333333334
13716,4slwr,25.666666666666668
13717,nwow1,10.0
13718,ywmmg,9.666666666666666
13719,ozx86,1.3333333333333333
13720,62yba,0.3333333333333333
13721,v46k1,2.6666666666666665
13722,b4u6e,7.0
13723,i9q2p,6.0
13724,iofey,5.333333333333333
13725,uxegc,3.6666666666666665
13726,516mc,3.3333333333333335
13727,17rrp,4.333333333333333
13728,2477m,1.6666666666666667
13729,qgja2,6.0
13730,r7hx5,64.0
13731,d2q2z,11.666666666666666
13732,lggns,11.333333333333334
13733,1a7fx,66.33333333333333
13734,qi00c,6.0
13735,edtry,12.0
13736,nubgc,17.333333333333332
13737,5z0az,0.3333333333333333
13738,u44zj,3.6666666666666665
13739,akqr3,0.6666666666666666
13740,o3lyg,0.6666666666666666
13741,poxzc,9.666666666666666
13742,kyonj,0.3333333333333333
13743,ieiew,2.6666666666666665
13744,1vsk4,1.6666666666666667
13745,xxk94,1.0
13746,9bhxl,2.3333333333333335
13747,zr1t0,3.6666666666666665
13748,8qqwu,4.0
13749,aolbf,7.333333333333333
13750,w3xuf,18.0
13751,ct53t,3.3333333333333335
13752,n5ktl,5.333333333333333
13753,jnzsc,12.666666666666666
13754,0326d,0.6666666666666666
13755,ykuc9,1.0
13756,st04d,2.0
13757,51xd8,1.6666666666666667
13758,0jy69,11.0
13759,8dqqf,1.3333333333333333
13760,ddqdx,6.333333333333333
13761,7m7sk,10.666666666666666
13762,df5zs,31.0
13763,ixtsd,2.6666666666666665
13764,fouxu,4.0
13765,u74qi,4.0
13766,sahr7,10.666666666666666
13767,pqltv,8.666666666666666
13768,a11l6,2.6666666666666665
13769,39k64,8.666666666666666
13770,upp0p,0.3333333333333333
13771,hd43x,0.3333333333333333
13772,gyst8,76.33333333333333
13773,akwt9,2.0
13774,80vbf,69.0
13775,azco8,16.666666666666668
13776,vl4fu,0.3333333333333333
13777,uczi3,12.666666666666666
13778,ofkbt,10.0
13779,60cz6,1.3333333333333333
13780,cv8dg,0.6666666666666666
13781,m640c,0.6666666666666666
13782,9wotz,40.333333333333336
13783,pokkk,6.0
13784,i4wep,5.0
13785,bdpap,2.6666666666666665
13786,oluna,0.6666666666666666
13787,9ejxo,8.333333333333334
13788,nujlt,4.666666666666667
13789,3vi4t,32.333333333333336
13790,f40o4,8.666666666666666
13791,wc64y,4.0
13792,yh2of,2.6666666666666665
13793,ansj8,0.3333333333333333
13794,mgp0w,0.6666666666666666
13795,bxwsm,5.0
13796,rgexd,11.333333333333334
13797,eb7uq,6.0
13798,876cy,0.3333333333333333
13799,n5d4u,41.666666666666664
13800,qrevb,2.6666666666666665
13801,xf05x,0.6666666666666666
13802,xnviy,1.3333333333333333
13803,e32rr,6.0
13804,dl39d,1.3333333333333333
13805,5kutq,0.6666666666666666
13806,j0u7z,19.333333333333332
13807,670sn,0.6666666666666666
13808,176vh,12.333333333333334
13809,g6oi9,32.333333333333336
13810,tmgrd,0.3333333333333333
13811,racqh,267.3333333333333
13812,7nx78,2.0
13813,w0i0c,9.333333333333334
13814,2kycd,1.6666666666666667
13815,rgf55,3.3333333333333335
13816,x9hm4,9.666666666666666
13817,mpyx5,2.3333333333333335
13818,x3uxj,0.6666666666666666
13819,vihvw,0.3333333333333333
13820,48y10,11.333333333333334
13821,7vgew,2.6666666666666665
13822,yaxvw,0.6666666666666666
13823,huvct,6.0
13824,7iqze,1.3333333333333333
13825,a6gz0,8.666666666666666
13826,j1wsd,3.6666666666666665
13827,hz6gv,13.0
13828,ghc8m,0.3333333333333333
13829,z2hj2,10.0
13830,93t0a,0.6666666666666666
13831,6rrbv,15.333333333333334
13832,cd3ls,2.0
13833,pfclu,11.666666666666666
13834,dn331,5.333333333333333
13835,mo1nr,25.0
13836,jxuqm,0.6666666666666666
13837,7a0vz,0.3333333333333333
13838,6s19m,11.333333333333334
13839,0dfao,14.333333333333334
13840,ib1bi,0.6666666666666666
13841,pp2c4,20.0
13842,7ppnp,1.0
13843,60dfv,12.0
13844,cakr2,13.666666666666666
13845,h8enj,1.0
13846,59siy,0.3333333333333333
13847,2xi5v,7.0
13848,vlwj6,1.3333333333333333
13849,sxko0,97.33333333333333
13850,birmg,1.0
13851,kzvz6,3.3333333333333335
13852,6fzbm,33.666666666666664
13853,kvwzz,2.0
13854,6o85v,8.0
13855,sbmbo,54.666666666666664
13856,rcaga,50.666666666666664
13857,u6oyp,0.6666666666666666
13858,1rc30,1.6666666666666667
13859,h5m5j,12.0
13860,py4mn,1.0
13861,zh2wf,3.0
13862,2ukos,0.3333333333333333
13863,yb89r,4.0
13864,gqoq1,55.666666666666664
13865,jh2kt,0.3333333333333333
13866,gf2s4,0.6666666666666666
13867,lonx9,30.333333333333332
13868,eoxzn,10.666666666666666
13869,6m577,0.6666666666666666
13870,r0z88,3.6666666666666665
13871,1bd36,1.3333333333333333
13872,mzhjf,1.0
13873,1flqi,6.0
13874,plhpv,6.666666666666667
13875,3ays1,3.0
13876,rhw9p,0.6666666666666666
13877,j2qnb,12.0
13878,r4l76,0.6666666666666666
13879,zztha,0.6666666666666666
13880,mmzca,1.3333333333333333
13881,oh4mt,0.6666666666666666
13882,reyse,12.666666666666666
13883,klnas,77.66666666666667
13884,d8p1b,8.666666666666666
13885,ua7i7,1.0
13886,wnt63,2.3333333333333335
13887,sj3po,2.0
13888,19zyq,3.0
13889,qwezu,2.6666666666666665
13890,p6dbe,8.0
13891,j8h2s,13.0
13892,bop1y,7.0
13893,cdjpp,7.666666666666667
13894,64c02,4.333333333333333
13895,eqz07,11.333333333333334
13896,y7m6y,1.0
13897,cydu9,23.0
